micro_skill_id,parent_skill_id,official_code,main_unit,subunit,skill_name,question_type,focus,item_pattern,common_error,difficulty,age_fit,naming_note
G07-N-OPPOSITE-01-R1,G07-N-OPPOSITE-01,N-7-3 / N-7-5,正負數,相反數,相反數,逆向與驗證,理解互為相反數的兩數和為0；第二層：由結果反求未知條件並進行驗算/反例檢核,逆推、缺項、驗算,只會正向套步驟，無法驗證,3,G7國中適齡,MathAI原創語義分類
G07-N-OPPOSITE-01-A1,G07-N-OPPOSITE-01,N-7-3 / N-7-5,正負數,相反數,相反數,情境建模,理解互為相反數的兩數和為0；第二層：由生活或數學情境設定變數、建立式子並解釋答案,建模文字題,設未知數不當、漏條件或單位,4,G7國中適齡,MathAI原創語義分類
G07-N-ABS-01-C1,G07-N-ABS-01,N-7-5,正負數,絕對值,絕對值的距離意義,概念辨識,把|a|解讀為a到0的距離；第二層：辨認定義、符號、數量角色或幾何性質,定義判斷、分類、配對,概念詞義或符號混淆,1,G7國中適齡,MathAI原創語義分類
G07-N-ABS-01-P1,G07-N-ABS-01,N-7-5,正負數,絕對值,絕對值的距離意義,標準程序,把|a|解讀為a到0的距離；第二層：依標準算法完成運算、化簡、解式、作圖或統計,標準運算/解法,符號、運算順序、移項或程序錯誤,2,G7國中適齡,MathAI原創語義分類
G07-N-ABS-01-V1,G07-N-ABS-01,N-7-5,正負數,絕對值,絕對值的距離意義,多表徵轉換,把|a|解讀為a到0的距離；第二層：在文字、數線、坐標、圖表、代數式與幾何圖間轉換,圖↔式、表↔式、文字↔式,只會單一表徵，轉換失真,3,G7國中適齡,MathAI原創語義分類
G07-N-ABS-01-R1,G07-N-ABS-01,N-7-5,正負數,絕對值,絕對值的距離意義,逆向與驗證,把|a|解讀為a到0的距離；第二層：由結果反求未知條件並進行驗算/反例檢核,逆推、缺項、驗算,只會正向套步驟，無法驗證,3,G7國中適齡,MathAI原創語義分類
G07-N-ABS-01-A1,G07-N-ABS-01,N-7-5,正負數,絕對值,絕對值的距離意義,情境建模,把|a|解讀為a到0的距離；第二層：由生活或數學情境設定變數、建立式子並解釋答案,建模文字題,設未知數不當、漏條件或單位,4,G7國中適齡,MathAI原創語義分類
G07-N-ABS-01-T1,G07-N-ABS-01,N-7-5,正負數,絕對值,絕對值的距離意義,條件變形,把|a|解讀為a到0的距離；第二層：加入括號、分數、負數、參數化數據或多步驟干擾,多步驟變形題,局部會算但無法維持整體等價,4,G7國中適齡,MathAI原創語義分類
G07-N-DIST-01-C1,G07-N-DIST-01,N-7-5,正負數,數線距離,兩點距離 |a-b|,概念辨識,用絕對值表示數線兩點距離；第二層：辨認定義、符號、數量角色或幾何性質,定義判斷、分類、配對,概念詞義或符號混淆,1,G7國中適齡,MathAI原創語義分類
G07-N-DIST-01-P1,G07-N-DIST-01,N-7-5,正負數,數線距離,兩點距離 |a-b|,標準程序,用絕對值表示數線兩點距離；第二層：依標準算法完成運算、化簡、解式、作圖或統計,標準運算/解法,符號、運算順序、移項或程序錯誤,2,G7國中適齡,MathAI原創語義分類
G07-N-DIST-01-V1,G07-N-DIST-01,N-7-5,正負數,數線距離,兩點距離 |a-b|,多表徵轉換,用絕對值表示數線兩點距離；第二層：在文字、數線、坐標、圖表、代數式與幾何圖間轉換,圖↔式、表↔式、文字↔式,只會單一表徵，轉換失真,3,G7國中適齡,MathAI原創語義分類
G07-N-DIST-01-R1,G07-N-DIST-01,N-7-5,正負數,數線距離,兩點距離 |a-b|,逆向與驗證,用絕對值表示數線兩點距離；第二層：由結果反求未知條件並進行驗算/反例檢核,逆推、缺項、驗算,只會正向套步驟，無法驗證,3,G7國中適齡,MathAI原創語義分類
G07-N-DIST-01-A1,G07-N-DIST-01,N-7-5,正負數,數線距離,兩點距離 |a-b|,情境建模,用絕對值表示數線兩點距離；第二層：由生活或數學情境設定變數、建立式子並解釋答案,建模文字題,設未知數不當、漏條件或單位,4,G7國中適齡,MathAI原創語義分類
G07-N-DIST-01-T1,G07-N-DIST-01,N-7-5,正負數,數線距離,兩點距離 |a-b|,條件變形,用絕對值表示數線兩點距離；第二層：加入括號、分數、負數、參數化數據或多步驟干擾,多步驟變形題,局部會算但無法維持整體等價,4,G7國中適齡,MathAI原創語義分類
G07-N-DIST-01-X1,G07-N-DIST-01,N-7-5,正負數,數線距離,兩點距離 |a-b|,跨主題整合,用絕對值表示數線兩點距離；第二層：整合數與式、坐標、比例、統計或幾何進行非例行推理,跨單元/會考型,無法辨認需串接的先備技能,5,G7國中適齡,MathAI原創語義分類
G07-N-ADDINT-01-C1,G07-N-ADDINT-01,N-7-3,正負數運算,整數加減,正負數加法,概念辨識,用數線/符號規則完成同異號加法；第二層：辨認定義、符號、數量角色或幾何性質,定義判斷、分類、配對,概念詞義或符號混淆,1,G7國中適齡,MathAI原創語義分類
G07-N-ADDINT-01-P1,G07-N-ADDINT-01,N-7-3,正負數運算,整數加減,正負數加法,標準程序,用數線/符號規則完成同異號加法；第二層：依標準算法完成運算、化簡、解式、作圖或統計,標準運算/解法,符號、運算順序、移項或程序錯誤,2,G7國中適齡,MathAI原創語義分類
G07-N-ADDINT-01-V1,G07-N-ADDINT-01,N-7-3,正負數運算,整數加減,正負數加法,多表徵轉換,用數線/符號規則完成同異號加法；第二層：在文字、數線、坐標、圖表、代數式與幾何圖間轉換,圖↔式、表↔式、文字↔式,只會單一表徵，轉換失真,3,G7國中適齡,MathAI原創語義分類
G07-N-ADDINT-01-R1,G07-N-ADDINT-01,N-7-3,正負數運算,整數加減,正負數加法,逆向與驗證,用數線/符號規則完成同異號加法；第二層：由結果反求未知條件並進行驗算/反例檢核,逆推、缺項、驗算,只會正向套步驟，無法驗證,3,G7國中適齡,MathAI原創語義分類
G07-N-ADDINT-01-A1,G07-N-ADDINT-01,N-7-3,正負數運算,整數加減,正負數加法,情境建模,用數線/符號規則完成同異號加法；第二層：由生活或數學情境設定變數、建立式子並解釋答案,建模文字題,設未知數不當、漏條件或單位,4,G7國中適齡,MathAI原創語義分類
G07-N-SUBINT-01-C1,G07-N-SUBINT-01,N-7-3,正負數運算,整數加減,正負數減法,概念辨識,將減法轉化為加相反數並計算；第二層：辨認定義、符號、數量角色或幾何性質,定義判斷、分類、配對,概念詞義或符號混淆,1,G7國中適齡,MathAI原創語義分類
G07-N-SUBINT-01-P1,G07-N-SUBINT-01,N-7-3,正負數運算,整數加減,正負數減法,標準程序,將減法轉化為加相反數並計算；第二層：依標準算法完成運算、化簡、解式、作圖或統計,標準運算/解法,符號、運算順序、移項或程序錯誤,2,G7國中適齡,MathAI原創語義分類
G07-N-SUBINT-01-V1,G07-N-SUBINT-01,N-7-3,正負數運算,整數加減,正負數減法,多表徵轉換,將減法轉化為加相反數並計算；第二層：在文字、數線、坐標、圖表、代數式與幾何圖間轉換,圖↔式、表↔式、文字↔式,只會單一表徵，轉換失真,3,G7國中適齡,MathAI原創語義分類
G07-N-SUBINT-01-R1,G07-N-SUBINT-01,N-7-3,正負數運算,整數加減,正負數減法,逆向與驗證,將減法轉化為加相反數並計算；第二層：由結果反求未知條件並進行驗算/反例檢核,逆推、缺項、驗算,只會正向套步驟，無法驗證,3,G7國中適齡,MathAI原創語義分類
G07-N-SUBINT-01-A1,G07-N-SUBINT-01,N-7-3,正負數運算,整數加減,正負數減法,情境建模,將減法轉化為加相反數並計算；第二層：由生活或數學情境設定變數、建立式子並解釋答案,建模文字題,設未知數不當、漏條件或單位,4,G7國中適齡,MathAI原創語義分類
G07-N-SUBINT-01-T1,G07-N-SUBINT-01,N-7-3,正負數運算,整數加減,正負數減法,條件變形,將減法轉化為加相反數並計算；第二層：加入括號、分數、負數、參數化數據或多步驟干擾,多步驟變形題,局部會算但無法維持整體等價,4,G7國中適齡,MathAI原創語義分類
G07-N-MULINT-01-C1,G07-N-MULINT-01,N-7-3,正負數運算,整數乘除,正負數乘法,概念辨識,理解符號規則與連乘正負號；第二層：辨認定義、符號、數量角色或幾何性質,定義判斷、分類、配對,概念詞義或符號混淆,1,G7國中適齡,MathAI原創語義分類
G07-N-MULINT-01-P1,G07-N-MULINT-01,N-7-3,正負數運算,整數乘除,正負數乘法,標準程序,理解符號規則與連乘正負號；第二層：依標準算法完成運算、化簡、解式、作圖或統計,標準運算/解法,符號、運算順序、移項或程序錯誤,2,G7國中適齡,MathAI原創語義分類
G07-N-MULINT-01-V1,G07-N-MULINT-01,N-7-3,正負數運算,整數乘除,正負數乘法,多表徵轉換,理解符號規則與連乘正負號；第二層：在文字、數線、坐標、圖表、代數式與幾何圖間轉換,圖↔式、表↔式、文字↔式,只會單一表徵，轉換失真,3,G7國中適齡,MathAI原創語義分類
G07-N-MULINT-01-R1,G07-N-MULINT-01,N-7-3,正負數運算,整數乘除,正負數乘法,逆向與驗證,理解符號規則與連乘正負號；第二層：由結果反求未知條件並進行驗算/反例檢核,逆推、缺項、驗算,只會正向套步驟，無法驗證,3,G7國中適齡,MathAI原創語義分類
G07-N-MULINT-01-A1,G07-N-MULINT-01,N-7-3,正負數運算,整數乘除,正負數乘法,情境建模,理解符號規則與連乘正負號；第二層：由生活或數學情境設定變數、建立式子並解釋答案,建模文字題,設未知數不當、漏條件或單位,4,G7國中適齡,MathAI原創語義分類
G07-N-DIVINT-01-C1,G07-N-DIVINT-01,N-7-3,正負數運算,整數乘除,正負數除法,概念辨識,理解除法符號規則與商的正負；第二層：辨認定義、符號、數量角色或幾何性質,定義判斷、分類、配對,概念詞義或符號混淆,1,G7國中適齡,MathAI原創語義分類
G07-N-DIVINT-01-P1,G07-N-DIVINT-01,N-7-3,正負數運算,整數乘除,正負數除法,標準程序,理解除法符號規則與商的正負；第二層：依標準算法完成運算、化簡、解式、作圖或統計,標準運算/解法,符號、運算順序、移項或程序錯誤,2,G7國中適齡,MathAI原創語義分類
G07-N-DIVINT-01-V1,G07-N-DIVINT-01,N-7-3,正負數運算,整數乘除,正負數除法,多表徵轉換,理解除法符號規則與商的正負；第二層：在文字、數線、坐標、圖表、代數式與幾何圖間轉換,圖↔式、表↔式、文字↔式,只會單一表徵，轉換失真,3,G7國中適齡,MathAI原創語義分類
G07-N-DIVINT-01-R1,G07-N-DIVINT-01,N-7-3,正負數運算,整數乘除,正負數除法,逆向與驗證,理解除法符號規則與商的正負；第二層：由結果反求未知條件並進行驗算/反例檢核,逆推、缺項、驗算,只會正向套步驟，無法驗證,3,G7國中適齡,MathAI原創語義分類
G07-N-DIVINT-01-A1,G07-N-DIVINT-01,N-7-3,正負數運算,整數乘除,正負數除法,情境建模,理解除法符號規則與商的正負；第二層：由生活或數學情境設定變數、建立式子並解釋答案,建模文字題,設未知數不當、漏條件或單位,4,G7國中適齡,MathAI原創語義分類
G07-N-MIXED-01-C1,G07-N-MIXED-01,N-7-3 / N-7-4,正負數運算,四則混合,含負數四則混合,概念辨識,依運算順序與括號處理整數/分數/小數；第二層：辨認定義、符號、數量角色或幾何性質,定義判斷、分類、配對,概念詞義或符號混淆,1,G7國中適齡,MathAI原創語義分類
G07-N-MIXED-01-P1,G07-N-MIXED-01,N-7-3 / N-7-4,正負數運算,四則混合,含負數四則混合,標準程序,依運算順序與括號處理整數/分數/小數；第二層：依標準算法完成運算、化簡、解式、作圖或統計,標準運算/解法,符號、運算順序、移項或程序錯誤,2,G7國中適齡,MathAI原創語義分類
G07-N-MIXED-01-V1,G07-N-MIXED-01,N-7-3 / N-7-4,正負數運算,四則混合,含負數四則混合,多表徵轉換,依運算順序與括號處理整數/分數/小數；第二層：在文字、數線、坐標、圖表、代數式與幾何圖間轉換,圖↔式、表↔式、文字↔式,只會單一表徵，轉換失真,3,G7國中適齡,MathAI原創語義分類
G07-N-MIXED-01-R1,G07-N-MIXED-01,N-7-3 / N-7-4,正負數運算,四則混合,含負數四則混合,逆向與驗證,依運算順序與括號處理整數/分數/小數；第二層：由結果反求未知條件並進行驗算/反例檢核,逆推、缺項、驗算,只會正向套步驟，無法驗證,3,G7國中適齡,MathAI原創語義分類
G07-N-MIXED-01-A1,G07-N-MIXED-01,N-7-3 / N-7-4,正負數運算,四則混合,含負數四則混合,情境建模,依運算順序與括號處理整數/分數/小數；第二層：由生活或數學情境設定變數、建立式子並解釋答案,建模文字題,設未知數不當、漏條件或單位,4,G7國中適齡,MathAI原創語義分類
G07-N-MIXED-01-T1,G07-N-MIXED-01,N-7-3 / N-7-4,正負數運算,四則混合,含負數四則混合,條件變形,依運算順序與括號處理整數/分數/小數；第二層：加入括號、分數、負數、參數化數據或多步驟干擾,多步驟變形題,局部會算但無法維持整體等價,4,G7國中適齡,MathAI原創語義分類
G07-N-MIXED-01-X1,G07-N-MIXED-01,N-7-3 / N-7-4,正負數運算,四則混合,含負數四則混合,跨主題整合,依運算順序與括號處理整數/分數/小數；第二層：整合數與式、坐標、比例、統計或幾何進行非例行推理,跨單元/會考型,無法辨認需串接的先備技能,5,G7國中適齡,MathAI原創語義分類
G07-N-LAWS-01-C1,G07-N-LAWS-01,N-7-4,正負數運算,運算規律,交換結合分配律,概念辨識,在含負數情境正確使用運算律；第二層：辨認定義、符號、數量角色或幾何性質,定義判斷、分類、配對,概念詞義或符號混淆,1,G7國中適齡,MathAI原創語義分類
G07-N-LAWS-01-P1,G07-N-LAWS-01,N-7-4,正負數運算,運算規律,交換結合分配律,標準程序,在含負數情境正確使用運算律；第二層：依標準算法完成運算、化簡、解式、作圖或統計,標準運算/解法,符號、運算順序、移項或程序錯誤,2,G7國中適齡,MathAI原創語義分類
G07-N-LAWS-01-V1,G07-N-LAWS-01,N-7-4,正負數運算,運算規律,交換結合分配律,多表徵轉換,在含負數情境正確使用運算律；第二層：在文字、數線、坐標、圖表、代數式與幾何圖間轉換,圖↔式、表↔式、文字↔式,只會單一表徵，轉換失真,3,G7國中適齡,MathAI原創語義分類
G07-N-LAWS-01-R1,G07-N-LAWS-01,N-7-4,正負數運算,運算規律,交換結合分配律,逆向與驗證,在含負數情境正確使用運算律；第二層：由結果反求未知條件並進行驗算/反例檢核,逆推、缺項、驗算,只會正向套步驟，無法驗證,3,G7國中適齡,MathAI原創語義分類
G07-N-LAWS-01-A1,G07-N-LAWS-01,N-7-4,正負數運算,運算規律,交換結合分配律,情境建模,在含負數情境正確使用運算律；第二層：由生活或數學情境設定變數、建立式子並解釋答案,建模文字題,設未知數不當、漏條件或單位,4,G7國中適齡,MathAI原創語義分類
