micro_skill_id,parent_skill_id,official_code,main_unit,subunit,skill_name,question_type,focus,item_pattern,common_error,difficulty,age_fit,naming_note
G02-N-PLACE-01-M1,G02-N-PLACE-01,N-2-1,數概念,位值,百位十位個位,操作建構,讀出各位數字代表的值並做位值換算；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-PLACE-01-P1,G02-N-PLACE-01,N-2-1,數概念,位值,百位十位個位,標準程序,讀出各位數字代表的值並做位值換算；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-PLACE-01-V1,G02-N-PLACE-01,N-2-1,數概念,位值,百位十位個位,表徵轉換,讀出各位數字代表的值並做位值換算；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-PLACE-01-A1,G02-N-PLACE-01,N-2-1,數概念,位值,百位十位個位,生活情境,讀出各位數字代表的值並做位值換算；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-ORDER-01-C1,G02-N-ORDER-01,N-2-1,數概念,數序與比較,前後數與大小,概念辨識,從任意數開始前後數、排序與比較；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-N-ORDER-01-M1,G02-N-ORDER-01,N-2-1,數概念,數序與比較,前後數與大小,操作建構,從任意數開始前後數、排序與比較；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-ORDER-01-P1,G02-N-ORDER-01,N-2-1,數概念,數序與比較,前後數與大小,標準程序,從任意數開始前後數、排序與比較；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-ORDER-01-V1,G02-N-ORDER-01,N-2-1,數概念,數序與比較,前後數與大小,表徵轉換,從任意數開始前後數、排序與比較；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-ORDER-01-A1,G02-N-ORDER-01,N-2-1,數概念,數序與比較,前後數與大小,生活情境,從任意數開始前後數、排序與比較；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-COIN-01-C1,G02-N-COIN-01,N-2-5,錢幣,大面額錢幣,100/500/1000元,概念辨識,辨認大面額並與小面額換算；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-N-COIN-01-M1,G02-N-COIN-01,N-2-5,錢幣,大面額錢幣,100/500/1000元,操作建構,辨認大面額並與小面額換算；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-COIN-01-P1,G02-N-COIN-01,N-2-5,錢幣,大面額錢幣,100/500/1000元,標準程序,辨認大面額並與小面額換算；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-COIN-01-V1,G02-N-COIN-01,N-2-5,錢幣,大面額錢幣,100/500/1000元,表徵轉換,辨認大面額並與小面額換算；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-COIN-01-A1,G02-N-COIN-01,N-2-5,錢幣,大面額錢幣,100/500/1000元,生活情境,辨認大面額並與小面額換算；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-COIN-APP-01-C1,G02-N-COIN-APP-01,N-2-5,錢幣,購物應用,付款與找錢,概念辨識,以1000元內金額解購物與找零；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-N-COIN-APP-01-M1,G02-N-COIN-APP-01,N-2-5,錢幣,購物應用,付款與找錢,操作建構,以1000元內金額解購物與找零；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-COIN-APP-01-P1,G02-N-COIN-APP-01,N-2-5,錢幣,購物應用,付款與找錢,標準程序,以1000元內金額解購物與找零；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-COIN-APP-01-V1,G02-N-COIN-APP-01,N-2-5,錢幣,購物應用,付款與找錢,表徵轉換,以1000元內金額解購物與找零；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-COIN-APP-01-A1,G02-N-COIN-APP-01,N-2-5,錢幣,購物應用,付款與找錢,生活情境,以1000元內金額解購物與找零；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-COIN-APP-01-R1,G02-N-COIN-APP-01,N-2-5,錢幣,購物應用,付款與找錢,逆向未知,以1000元內金額解購物與找零；第二層：由結果反推未知加數、減數、份數或量,缺數、驗算、反推,只會正向計算，無法利用互逆關係,3,G2適齡,MathAI原創語義分類
G02-N-ADD-VERT-01-C1,G02-N-ADD-VERT-01,N-2-2,加減運算,直式加法,不進位加法,概念辨識,以位值對齊完成二/三位數加法；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-N-ADD-VERT-01-M1,G02-N-ADD-VERT-01,N-2-2,加減運算,直式加法,不進位加法,操作建構,以位值對齊完成二/三位數加法；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-ADD-VERT-01-P1,G02-N-ADD-VERT-01,N-2-2,加減運算,直式加法,不進位加法,標準程序,以位值對齊完成二/三位數加法；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-ADD-VERT-01-V1,G02-N-ADD-VERT-01,N-2-2,加減運算,直式加法,不進位加法,表徵轉換,以位值對齊完成二/三位數加法；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-ADD-VERT-01-A1,G02-N-ADD-VERT-01,N-2-2,加減運算,直式加法,不進位加法,生活情境,以位值對齊完成二/三位數加法；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-ADD-CARRY1-01-C1,G02-N-ADD-CARRY1-01,N-2-2,加減運算,直式加法,一次進位,概念辨識,理解個位或十位滿十進一；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-N-ADD-CARRY1-01-M1,G02-N-ADD-CARRY1-01,N-2-2,加減運算,直式加法,一次進位,操作建構,理解個位或十位滿十進一；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-ADD-CARRY1-01-P1,G02-N-ADD-CARRY1-01,N-2-2,加減運算,直式加法,一次進位,標準程序,理解個位或十位滿十進一；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-ADD-CARRY1-01-V1,G02-N-ADD-CARRY1-01,N-2-2,加減運算,直式加法,一次進位,表徵轉換,理解個位或十位滿十進一；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-ADD-CARRY1-01-A1,G02-N-ADD-CARRY1-01,N-2-2,加減運算,直式加法,一次進位,生活情境,理解個位或十位滿十進一；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-ADD-CARRY2-01-C1,G02-N-ADD-CARRY2-01,N-2-2,加減運算,直式加法,二次進位,概念辨識,在課綱允許範圍做連續進位；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-N-ADD-CARRY2-01-M1,G02-N-ADD-CARRY2-01,N-2-2,加減運算,直式加法,二次進位,操作建構,在課綱允許範圍做連續進位；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-ADD-CARRY2-01-P1,G02-N-ADD-CARRY2-01,N-2-2,加減運算,直式加法,二次進位,標準程序,在課綱允許範圍做連續進位；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-ADD-CARRY2-01-V1,G02-N-ADD-CARRY2-01,N-2-2,加減運算,直式加法,二次進位,表徵轉換,在課綱允許範圍做連續進位；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-ADD-CARRY2-01-A1,G02-N-ADD-CARRY2-01,N-2-2,加減運算,直式加法,二次進位,生活情境,在課綱允許範圍做連續進位；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-ADD-CARRY2-01-R1,G02-N-ADD-CARRY2-01,N-2-2,加減運算,直式加法,二次進位,逆向未知,在課綱允許範圍做連續進位；第二層：由結果反推未知加數、減數、份數或量,缺數、驗算、反推,只會正向計算，無法利用互逆關係,3,G2適齡,MathAI原創語義分類
G02-N-ADD-CARRY2-01-T1,G02-N-ADD-CARRY2-01,N-2-2,加減運算,直式加法,二次進位,條件變形,在課綱允許範圍做連續進位；第二層：加入0、連續進位、不同表徵或兩步驟條件,進階變形、多資訊,忽略位值限制或先後關係,4,G2適齡,MathAI原創語義分類
G02-N-SUB-VERT-01-C1,G02-N-SUB-VERT-01,N-2-2,加減運算,直式減法,不退位減法,概念辨識,以位值對齊完成減法；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-N-SUB-VERT-01-M1,G02-N-SUB-VERT-01,N-2-2,加減運算,直式減法,不退位減法,操作建構,以位值對齊完成減法；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-SUB-VERT-01-P1,G02-N-SUB-VERT-01,N-2-2,加減運算,直式減法,不退位減法,標準程序,以位值對齊完成減法；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-SUB-VERT-01-V1,G02-N-SUB-VERT-01,N-2-2,加減運算,直式減法,不退位減法,表徵轉換,以位值對齊完成減法；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-SUB-VERT-01-A1,G02-N-SUB-VERT-01,N-2-2,加減運算,直式減法,不退位減法,生活情境,以位值對齊完成減法；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-SUB-BORROW-01-C1,G02-N-SUB-BORROW-01,N-2-2,加減運算,直式減法,一次退位,概念辨識,理解一個高位換成十個低位後再減；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-N-SUB-BORROW-01-M1,G02-N-SUB-BORROW-01,N-2-2,加減運算,直式減法,一次退位,操作建構,理解一個高位換成十個低位後再減；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-SUB-BORROW-01-P1,G02-N-SUB-BORROW-01,N-2-2,加減運算,直式減法,一次退位,標準程序,理解一個高位換成十個低位後再減；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-SUB-BORROW-01-V1,G02-N-SUB-BORROW-01,N-2-2,加減運算,直式減法,一次退位,表徵轉換,理解一個高位換成十個低位後再減；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-SUB-BORROW-01-A1,G02-N-SUB-BORROW-01,N-2-2,加減運算,直式減法,一次退位,生活情境,理解一個高位換成十個低位後再減；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-SUB-BORROW-01-R1,G02-N-SUB-BORROW-01,N-2-2,加減運算,直式減法,一次退位,逆向未知,理解一個高位換成十個低位後再減；第二層：由結果反推未知加數、減數、份數或量,缺數、驗算、反推,只會正向計算，無法利用互逆關係,3,G2適齡,MathAI原創語義分類
G02-N-ZERO-OPS-01-C1,G02-N-ZERO-OPS-01,N-2-2,加減運算,特殊直式,數字含0的加減,概念辨識,處理被加數/被減數中含0且符合課綱限制的題型；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-N-ZERO-OPS-01-M1,G02-N-ZERO-OPS-01,N-2-2,加減運算,特殊直式,數字含0的加減,操作建構,處理被加數/被減數中含0且符合課綱限制的題型；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-ZERO-OPS-01-P1,G02-N-ZERO-OPS-01,N-2-2,加減運算,特殊直式,數字含0的加減,標準程序,處理被加數/被減數中含0且符合課綱限制的題型；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-ZERO-OPS-01-V1,G02-N-ZERO-OPS-01,N-2-2,加減運算,特殊直式,數字含0的加減,表徵轉換,處理被加數/被減數中含0且符合課綱限制的題型；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-ZERO-OPS-01-A1,G02-N-ZERO-OPS-01,N-2-2,加減運算,特殊直式,數字含0的加減,生活情境,處理被加數/被減數中含0且符合課綱限制的題型；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-ZERO-OPS-01-R1,G02-N-ZERO-OPS-01,N-2-2,加減運算,特殊直式,數字含0的加減,逆向未知,處理被加數/被減數中含0且符合課綱限制的題型；第二層：由結果反推未知加數、減數、份數或量,缺數、驗算、反推,只會正向計算，無法利用互逆關係,3,G2適齡,MathAI原創語義分類
G02-N-ZERO-OPS-01-T1,G02-N-ZERO-OPS-01,N-2-2,加減運算,特殊直式,數字含0的加減,條件變形,處理被加數/被減數中含0且符合課綱限制的題型；第二層：加入0、連續進位、不同表徵或兩步驟條件,進階變形、多資訊,忽略位值限制或先後關係,4,G2適齡,MathAI原創語義分類
G02-R-INVERSE-01-C1,G02-R-INVERSE-01,R-2-4,加減關係,加減互逆,用加法驗減法,概念辨識,以互逆關係驗算結果；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-R-INVERSE-01-M1,G02-R-INVERSE-01,R-2-4,加減關係,加減互逆,用加法驗減法,操作建構,以互逆關係驗算結果；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-R-INVERSE-01-P1,G02-R-INVERSE-01,R-2-4,加減關係,加減互逆,用加法驗減法,標準程序,以互逆關係驗算結果；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-R-INVERSE-01-V1,G02-R-INVERSE-01,R-2-4,加減關係,加減互逆,用加法驗減法,表徵轉換,以互逆關係驗算結果；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-R-INVERSE-01-A1,G02-R-INVERSE-01,R-2-4,加減關係,加減互逆,用加法驗減法,生活情境,以互逆關係驗算結果；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-UNK-ADDEND-01-C1,G02-N-UNK-ADDEND-01,N-2-3 / R-2-4,加減應用,未知量,未知加數/被加數,概念辨識,由總量與已知部分反推另一部分；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-N-UNK-ADDEND-01-M1,G02-N-UNK-ADDEND-01,N-2-3 / R-2-4,加減應用,未知量,未知加數/被加數,操作建構,由總量與已知部分反推另一部分；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-UNK-ADDEND-01-P1,G02-N-UNK-ADDEND-01,N-2-3 / R-2-4,加減應用,未知量,未知加數/被加數,標準程序,由總量與已知部分反推另一部分；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-UNK-ADDEND-01-V1,G02-N-UNK-ADDEND-01,N-2-3 / R-2-4,加減應用,未知量,未知加數/被加數,表徵轉換,由總量與已知部分反推另一部分；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-UNK-ADDEND-01-A1,G02-N-UNK-ADDEND-01,N-2-3 / R-2-4,加減應用,未知量,未知加數/被加數,生活情境,由總量與已知部分反推另一部分；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-UNK-ADDEND-01-R1,G02-N-UNK-ADDEND-01,N-2-3 / R-2-4,加減應用,未知量,未知加數/被加數,逆向未知,由總量與已知部分反推另一部分；第二層：由結果反推未知加數、減數、份數或量,缺數、驗算、反推,只會正向計算，無法利用互逆關係,3,G2適齡,MathAI原創語義分類
G02-N-UNK-ADDEND-01-T1,G02-N-UNK-ADDEND-01,N-2-3 / R-2-4,加減應用,未知量,未知加數/被加數,條件變形,由總量與已知部分反推另一部分；第二層：加入0、連續進位、不同表徵或兩步驟條件,進階變形、多資訊,忽略位值限制或先後關係,4,G2適齡,MathAI原創語義分類
G02-N-UNK-SUB-01-C1,G02-N-UNK-SUB-01,N-2-3 / R-2-4,加減應用,未知量,未知減數/被減數,概念辨識,用加減互逆解未知量；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-N-UNK-SUB-01-M1,G02-N-UNK-SUB-01,N-2-3 / R-2-4,加減應用,未知量,未知減數/被減數,操作建構,用加減互逆解未知量；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-UNK-SUB-01-P1,G02-N-UNK-SUB-01,N-2-3 / R-2-4,加減應用,未知量,未知減數/被減數,標準程序,用加減互逆解未知量；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-UNK-SUB-01-V1,G02-N-UNK-SUB-01,N-2-3 / R-2-4,加減應用,未知量,未知減數/被減數,表徵轉換,用加減互逆解未知量；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-UNK-SUB-01-A1,G02-N-UNK-SUB-01,N-2-3 / R-2-4,加減應用,未知量,未知減數/被減數,生活情境,用加減互逆解未知量；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-UNK-SUB-01-R1,G02-N-UNK-SUB-01,N-2-3 / R-2-4,加減應用,未知量,未知減數/被減數,逆向未知,用加減互逆解未知量；第二層：由結果反推未知加數、減數、份數或量,缺數、驗算、反推,只會正向計算，無法利用互逆關係,3,G2適齡,MathAI原創語義分類
G02-N-UNK-SUB-01-T1,G02-N-UNK-SUB-01,N-2-3 / R-2-4,加減應用,未知量,未知減數/被減數,條件變形,用加減互逆解未知量；第二層：加入0、連續進位、不同表徵或兩步驟條件,進階變形、多資訊,忽略位值限制或先後關係,4,G2適齡,MathAI原創語義分類
G02-N-EST-01-C1,G02-N-EST-01,N-2-4,估算,加減估算,簡單合理估算,概念辨識,以接近整百或生活量感判斷大致結果；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-N-EST-01-M1,G02-N-EST-01,N-2-4,估算,加減估算,簡單合理估算,操作建構,以接近整百或生活量感判斷大致結果；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-EST-01-P1,G02-N-EST-01,N-2-4,估算,加減估算,簡單合理估算,標準程序,以接近整百或生活量感判斷大致結果；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-EST-01-V1,G02-N-EST-01,N-2-4,估算,加減估算,簡單合理估算,表徵轉換,以接近整百或生活量感判斷大致結果；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-EST-01-A1,G02-N-EST-01,N-2-4,估算,加減估算,簡單合理估算,生活情境,以接近整百或生活量感判斷大致結果；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-TWOSTEP-ADD-01-C1,G02-N-TWOSTEP-ADD-01,N-2-8,兩步驟,連加,兩步驟加法,概念辨識,用兩個加法算式記錄連加問題；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
