micro_skill_id,parent_skill_id,official_code,main_unit,subunit,skill_name,question_type,focus,item_pattern,common_error,difficulty,age_fit,naming_note
G09-S-SIM-RATIO-01-V1,G09-S-SIM-RATIO-01,S-9-1,相似形,相似多邊形,相似比,多表徵轉換,由對應邊建立相似比並求未知邊；第二層：在文字、比例式、幾何圖、函數圖、盒狀圖、樹狀圖間轉換,圖↔式、文字↔圖、資料↔圖,轉換時遺失對應關係或條件,3,G9國中適齡,MathAI原創語義分類
G09-S-SIM-RATIO-01-R1,G09-S-SIM-RATIO-01,S-9-1,相似形,相似多邊形,相似比,逆向與驗證,由對應邊建立相似比並求未知邊；第二層：由結果反推比例、參數、幾何條件並驗證推理,逆推、驗證、反例,只能順算，不能判斷充分性與合理性,3,G9國中適齡,MathAI原創語義分類
G09-S-SIM-RATIO-01-A1,G09-S-SIM-RATIO-01,S-9-1,相似形,相似多邊形,相似比,情境建模,由對應邊建立相似比並求未知邊；第二層：由測量、比例、函數、統計或機率情境建立模型並解釋,應用/建模題,選錯模型、漏條件或答案未回到情境,4,G9國中適齡,MathAI原創語義分類
G09-S-SIM-RATIO-01-T1,G09-S-SIM-RATIO-01,S-9-1,相似形,相似多邊形,相似比,條件變形,由對應邊建立相似比並求未知邊；第二層：加入複合圖形、多步推理、隱藏對應、參數或干擾資訊,進階變形題,單一技巧會但無法維持完整推理鏈,4,G9國中適齡,MathAI原創語義分類
G09-S-SIM-AAA-01-C1,G09-S-SIM-AAA-01,S-9-2,相似三角形,判定,AA相似,概念辨識,由兩角相等判定三角形相似；第二層：辨認定義、性質、條件、圖形角色或統計機率概念,定義/性質/分類判斷,概念邊界、條件或符號混淆,1,G9國中適齡,MathAI原創語義分類
G09-S-SIM-AAA-01-P1,G09-S-SIM-AAA-01,S-9-2,相似三角形,判定,AA相似,標準程序,由兩角相等判定三角形相似；第二層：依標準方法完成比例、長度角度、函數、統計或機率計算,標準計算/作圖/讀圖,公式、比例方向、圖形對應或計算錯誤,2,G9國中適齡,MathAI原創語義分類
G09-S-SIM-AAA-01-V1,G09-S-SIM-AAA-01,S-9-2,相似三角形,判定,AA相似,多表徵轉換,由兩角相等判定三角形相似；第二層：在文字、比例式、幾何圖、函數圖、盒狀圖、樹狀圖間轉換,圖↔式、文字↔圖、資料↔圖,轉換時遺失對應關係或條件,3,G9國中適齡,MathAI原創語義分類
G09-S-SIM-AAA-01-R1,G09-S-SIM-AAA-01,S-9-2,相似三角形,判定,AA相似,逆向與驗證,由兩角相等判定三角形相似；第二層：由結果反推比例、參數、幾何條件並驗證推理,逆推、驗證、反例,只能順算，不能判斷充分性與合理性,3,G9國中適齡,MathAI原創語義分類
G09-S-SIM-AAA-01-A1,G09-S-SIM-AAA-01,S-9-2,相似三角形,判定,AA相似,情境建模,由兩角相等判定三角形相似；第二層：由測量、比例、函數、統計或機率情境建立模型並解釋,應用/建模題,選錯模型、漏條件或答案未回到情境,4,G9國中適齡,MathAI原創語義分類
G09-S-SIM-AAA-01-T1,G09-S-SIM-AAA-01,S-9-2,相似三角形,判定,AA相似,條件變形,由兩角相等判定三角形相似；第二層：加入複合圖形、多步推理、隱藏對應、參數或干擾資訊,進階變形題,單一技巧會但無法維持完整推理鏈,4,G9國中適齡,MathAI原創語義分類
G09-S-SIM-SAS-01-C1,G09-S-SIM-SAS-01,S-9-2,相似三角形,判定,SAS相似,概念辨識,由夾角相等與鄰邊成比例判定；第二層：辨認定義、性質、條件、圖形角色或統計機率概念,定義/性質/分類判斷,概念邊界、條件或符號混淆,1,G9國中適齡,MathAI原創語義分類
G09-S-SIM-SAS-01-P1,G09-S-SIM-SAS-01,S-9-2,相似三角形,判定,SAS相似,標準程序,由夾角相等與鄰邊成比例判定；第二層：依標準方法完成比例、長度角度、函數、統計或機率計算,標準計算/作圖/讀圖,公式、比例方向、圖形對應或計算錯誤,2,G9國中適齡,MathAI原創語義分類
G09-S-SIM-SAS-01-V1,G09-S-SIM-SAS-01,S-9-2,相似三角形,判定,SAS相似,多表徵轉換,由夾角相等與鄰邊成比例判定；第二層：在文字、比例式、幾何圖、函數圖、盒狀圖、樹狀圖間轉換,圖↔式、文字↔圖、資料↔圖,轉換時遺失對應關係或條件,3,G9國中適齡,MathAI原創語義分類
G09-S-SIM-SAS-01-R1,G09-S-SIM-SAS-01,S-9-2,相似三角形,判定,SAS相似,逆向與驗證,由夾角相等與鄰邊成比例判定；第二層：由結果反推比例、參數、幾何條件並驗證推理,逆推、驗證、反例,只能順算，不能判斷充分性與合理性,3,G9國中適齡,MathAI原創語義分類
G09-S-SIM-SAS-01-A1,G09-S-SIM-SAS-01,S-9-2,相似三角形,判定,SAS相似,情境建模,由夾角相等與鄰邊成比例判定；第二層：由測量、比例、函數、統計或機率情境建立模型並解釋,應用/建模題,選錯模型、漏條件或答案未回到情境,4,G9國中適齡,MathAI原創語義分類
G09-S-SIM-SAS-01-T1,G09-S-SIM-SAS-01,S-9-2,相似三角形,判定,SAS相似,條件變形,由夾角相等與鄰邊成比例判定；第二層：加入複合圖形、多步推理、隱藏對應、參數或干擾資訊,進階變形題,單一技巧會但無法維持完整推理鏈,4,G9國中適齡,MathAI原創語義分類
G09-S-SIM-SAS-01-X1,G09-S-SIM-SAS-01,S-9-2,相似三角形,判定,SAS相似,跨主題整合,由夾角相等與鄰邊成比例判定；第二層：整合相似、圓、三角形心、函數、立體、統計機率做非例行推理,跨單元/會考型,無法辨識需要串接的多個技能,5,G9國中適齡,MathAI原創語義分類
G09-S-SIM-SSS-01-C1,G09-S-SIM-SSS-01,S-9-2,相似三角形,判定,SSS相似,概念辨識,由三邊成比例判定；第二層：辨認定義、性質、條件、圖形角色或統計機率概念,定義/性質/分類判斷,概念邊界、條件或符號混淆,1,G9國中適齡,MathAI原創語義分類
G09-S-SIM-SSS-01-P1,G09-S-SIM-SSS-01,S-9-2,相似三角形,判定,SSS相似,標準程序,由三邊成比例判定；第二層：依標準方法完成比例、長度角度、函數、統計或機率計算,標準計算/作圖/讀圖,公式、比例方向、圖形對應或計算錯誤,2,G9國中適齡,MathAI原創語義分類
G09-S-SIM-SSS-01-V1,G09-S-SIM-SSS-01,S-9-2,相似三角形,判定,SSS相似,多表徵轉換,由三邊成比例判定；第二層：在文字、比例式、幾何圖、函數圖、盒狀圖、樹狀圖間轉換,圖↔式、文字↔圖、資料↔圖,轉換時遺失對應關係或條件,3,G9國中適齡,MathAI原創語義分類
G09-S-SIM-SSS-01-R1,G09-S-SIM-SSS-01,S-9-2,相似三角形,判定,SSS相似,逆向與驗證,由三邊成比例判定；第二層：由結果反推比例、參數、幾何條件並驗證推理,逆推、驗證、反例,只能順算，不能判斷充分性與合理性,3,G9國中適齡,MathAI原創語義分類
G09-S-SIM-SSS-01-A1,G09-S-SIM-SSS-01,S-9-2,相似三角形,判定,SSS相似,情境建模,由三邊成比例判定；第二層：由測量、比例、函數、統計或機率情境建立模型並解釋,應用/建模題,選錯模型、漏條件或答案未回到情境,4,G9國中適齡,MathAI原創語義分類
G09-S-SIM-SSS-01-T1,G09-S-SIM-SSS-01,S-9-2,相似三角形,判定,SSS相似,條件變形,由三邊成比例判定；第二層：加入複合圖形、多步推理、隱藏對應、參數或干擾資訊,進階變形題,單一技巧會但無法維持完整推理鏈,4,G9國中適齡,MathAI原創語義分類
G09-S-SIM-SSS-01-X1,G09-S-SIM-SSS-01,S-9-2,相似三角形,判定,SSS相似,跨主題整合,由三邊成比例判定；第二層：整合相似、圓、三角形心、函數、立體、統計機率做非例行推理,跨單元/會考型,無法辨識需要串接的多個技能,5,G9國中適齡,MathAI原創語義分類
G09-S-SIM-HIGH-01-C1,G09-S-SIM-HIGH-01,S-9-2,相似三角形,性質,對應高之比,概念辨識,理解對應高比等於相似比；第二層：辨認定義、性質、條件、圖形角色或統計機率概念,定義/性質/分類判斷,概念邊界、條件或符號混淆,1,G9國中適齡,MathAI原創語義分類
G09-S-SIM-HIGH-01-P1,G09-S-SIM-HIGH-01,S-9-2,相似三角形,性質,對應高之比,標準程序,理解對應高比等於相似比；第二層：依標準方法完成比例、長度角度、函數、統計或機率計算,標準計算/作圖/讀圖,公式、比例方向、圖形對應或計算錯誤,2,G9國中適齡,MathAI原創語義分類
G09-S-SIM-HIGH-01-V1,G09-S-SIM-HIGH-01,S-9-2,相似三角形,性質,對應高之比,多表徵轉換,理解對應高比等於相似比；第二層：在文字、比例式、幾何圖、函數圖、盒狀圖、樹狀圖間轉換,圖↔式、文字↔圖、資料↔圖,轉換時遺失對應關係或條件,3,G9國中適齡,MathAI原創語義分類
G09-S-SIM-HIGH-01-R1,G09-S-SIM-HIGH-01,S-9-2,相似三角形,性質,對應高之比,逆向與驗證,理解對應高比等於相似比；第二層：由結果反推比例、參數、幾何條件並驗證推理,逆推、驗證、反例,只能順算，不能判斷充分性與合理性,3,G9國中適齡,MathAI原創語義分類
G09-S-SIM-HIGH-01-A1,G09-S-SIM-HIGH-01,S-9-2,相似三角形,性質,對應高之比,情境建模,理解對應高比等於相似比；第二層：由測量、比例、函數、統計或機率情境建立模型並解釋,應用/建模題,選錯模型、漏條件或答案未回到情境,4,G9國中適齡,MathAI原創語義分類
G09-S-SIM-HIGH-01-T1,G09-S-SIM-HIGH-01,S-9-2,相似三角形,性質,對應高之比,條件變形,理解對應高比等於相似比；第二層：加入複合圖形、多步推理、隱藏對應、參數或干擾資訊,進階變形題,單一技巧會但無法維持完整推理鏈,4,G9國中適齡,MathAI原創語義分類
G09-S-SIM-HIGH-01-X1,G09-S-SIM-HIGH-01,S-9-2,相似三角形,性質,對應高之比,跨主題整合,理解對應高比等於相似比；第二層：整合相似、圓、三角形心、函數、立體、統計機率做非例行推理,跨單元/會考型,無法辨識需要串接的多個技能,5,G9國中適齡,MathAI原創語義分類
G09-S-SIM-AREA-01-C1,G09-S-SIM-AREA-01,S-9-2,相似三角形,性質,面積比,概念辨識,理解面積比等於相似比平方；第二層：辨認定義、性質、條件、圖形角色或統計機率概念,定義/性質/分類判斷,概念邊界、條件或符號混淆,1,G9國中適齡,MathAI原創語義分類
G09-S-SIM-AREA-01-P1,G09-S-SIM-AREA-01,S-9-2,相似三角形,性質,面積比,標準程序,理解面積比等於相似比平方；第二層：依標準方法完成比例、長度角度、函數、統計或機率計算,標準計算/作圖/讀圖,公式、比例方向、圖形對應或計算錯誤,2,G9國中適齡,MathAI原創語義分類
G09-S-SIM-AREA-01-V1,G09-S-SIM-AREA-01,S-9-2,相似三角形,性質,面積比,多表徵轉換,理解面積比等於相似比平方；第二層：在文字、比例式、幾何圖、函數圖、盒狀圖、樹狀圖間轉換,圖↔式、文字↔圖、資料↔圖,轉換時遺失對應關係或條件,3,G9國中適齡,MathAI原創語義分類
G09-S-SIM-AREA-01-R1,G09-S-SIM-AREA-01,S-9-2,相似三角形,性質,面積比,逆向與驗證,理解面積比等於相似比平方；第二層：由結果反推比例、參數、幾何條件並驗證推理,逆推、驗證、反例,只能順算，不能判斷充分性與合理性,3,G9國中適齡,MathAI原創語義分類
G09-S-SIM-AREA-01-A1,G09-S-SIM-AREA-01,S-9-2,相似三角形,性質,面積比,情境建模,理解面積比等於相似比平方；第二層：由測量、比例、函數、統計或機率情境建立模型並解釋,應用/建模題,選錯模型、漏條件或答案未回到情境,4,G9國中適齡,MathAI原創語義分類
G09-S-SIM-AREA-01-T1,G09-S-SIM-AREA-01,S-9-2,相似三角形,性質,面積比,條件變形,理解面積比等於相似比平方；第二層：加入複合圖形、多步推理、隱藏對應、參數或干擾資訊,進階變形題,單一技巧會但無法維持完整推理鏈,4,G9國中適齡,MathAI原創語義分類
G09-S-SIM-AREA-01-X1,G09-S-SIM-AREA-01,S-9-2,相似三角形,性質,面積比,跨主題整合,理解面積比等於相似比平方；第二層：整合相似、圓、三角形心、函數、立體、統計機率做非例行推理,跨單元/會考型,無法辨識需要串接的多個技能,5,G9國中適齡,MathAI原創語義分類
G09-S-SIM-APP-01-C1,G09-S-SIM-APP-01,S-9-2,相似三角形,應用,間接測量,概念辨識,以影長、鏡面、比例圖等做間接測量；第二層：辨認定義、性質、條件、圖形角色或統計機率概念,定義/性質/分類判斷,概念邊界、條件或符號混淆,1,G9國中適齡,MathAI原創語義分類
G09-S-SIM-APP-01-P1,G09-S-SIM-APP-01,S-9-2,相似三角形,應用,間接測量,標準程序,以影長、鏡面、比例圖等做間接測量；第二層：依標準方法完成比例、長度角度、函數、統計或機率計算,標準計算/作圖/讀圖,公式、比例方向、圖形對應或計算錯誤,2,G9國中適齡,MathAI原創語義分類
G09-S-SIM-APP-01-V1,G09-S-SIM-APP-01,S-9-2,相似三角形,應用,間接測量,多表徵轉換,以影長、鏡面、比例圖等做間接測量；第二層：在文字、比例式、幾何圖、函數圖、盒狀圖、樹狀圖間轉換,圖↔式、文字↔圖、資料↔圖,轉換時遺失對應關係或條件,3,G9國中適齡,MathAI原創語義分類
