micro_skill_id,parent_skill_id,official_code,main_unit,subunit,skill_name,question_type,focus,item_pattern,common_error,difficulty,age_fit,naming_note
G01-N-20-01-M1,G01-N-20-01,N-1-1,數概念,30以內的數,11到20的數,操作建構,理解十和一的組成並讀寫表示；第二層：透過具體物、圖卡、積木、鐘面或錢幣操作建立概念,拖拉、圈選、排列、實物操作,只猜答案，未建立一一對應或操作關係,1,G1適齡,MathAI原創語義分類
G01-N-20-01-P1,G01-N-20-01,N-1-1,數概念,30以內的數,11到20的數,基礎程序,理解十和一的組成並讀寫表示；第二層：依年級適切策略完成點數、加減、比較、讀表等,一步至兩步標準題,漏數、重複數、符號或步驟錯誤,2,G1適齡,MathAI原創語義分類
G01-N-20-01-V1,G01-N-20-01,N-1-1,數概念,30以內的數,11到20的數,表徵連結,理解十和一的組成並讀寫表示；第二層：在實物、圖像、數字、算式、語句間轉換,看圖列式、依數作圖、圖文配對,只能辨識單一表徵，無法互相轉換,2,G1適齡,MathAI原創語義分類
G01-N-20-01-A1,G01-N-20-01,N-1-1,數概念,30以內的數,11到20的數,生活情境,理解十和一的組成並讀寫表示；第二層：在生活敘述中辨認數量或空間關係,購物、時間、長度、分類、加減故事題,抓錯對象或將關係詞直接機械套運算,3,G1適齡,MathAI原創語義分類
G01-N-30-01-C1,G01-N-30-01,N-1-1,數概念,30以內的數,21到30的數,概念辨識,用十個一與個別的一表示30以內數；第二層：辨認數量、符號、形狀、時間或關係,直接指認、配對、選擇,將外觀或位置誤當數學意義,1,G1適齡,MathAI原創語義分類
G01-N-30-01-M1,G01-N-30-01,N-1-1,數概念,30以內的數,21到30的數,操作建構,用十個一與個別的一表示30以內數；第二層：透過具體物、圖卡、積木、鐘面或錢幣操作建立概念,拖拉、圈選、排列、實物操作,只猜答案，未建立一一對應或操作關係,1,G1適齡,MathAI原創語義分類
G01-N-30-01-P1,G01-N-30-01,N-1-1,數概念,30以內的數,21到30的數,基礎程序,用十個一與個別的一表示30以內數；第二層：依年級適切策略完成點數、加減、比較、讀表等,一步至兩步標準題,漏數、重複數、符號或步驟錯誤,2,G1適齡,MathAI原創語義分類
G01-N-30-01-V1,G01-N-30-01,N-1-1,數概念,30以內的數,21到30的數,表徵連結,用十個一與個別的一表示30以內數；第二層：在實物、圖像、數字、算式、語句間轉換,看圖列式、依數作圖、圖文配對,只能辨識單一表徵，無法互相轉換,2,G1適齡,MathAI原創語義分類
G01-N-30-01-A1,G01-N-30-01,N-1-1,數概念,30以內的數,21到30的數,生活情境,用十個一與個別的一表示30以內數；第二層：在生活敘述中辨認數量或空間關係,購物、時間、長度、分類、加減故事題,抓錯對象或將關係詞直接機械套運算,3,G1適齡,MathAI原創語義分類
G01-N-GROUPCOUNT-01-C1,G01-N-GROUPCOUNT-01,N-1-1,數概念,30以內的數,2、5、10個一數,概念辨識,用分組點數提升計數效率；第二層：辨認數量、符號、形狀、時間或關係,直接指認、配對、選擇,將外觀或位置誤當數學意義,1,G1適齡,MathAI原創語義分類
G01-N-GROUPCOUNT-01-M1,G01-N-GROUPCOUNT-01,N-1-1,數概念,30以內的數,2、5、10個一數,操作建構,用分組點數提升計數效率；第二層：透過具體物、圖卡、積木、鐘面或錢幣操作建立概念,拖拉、圈選、排列、實物操作,只猜答案，未建立一一對應或操作關係,1,G1適齡,MathAI原創語義分類
G01-N-GROUPCOUNT-01-P1,G01-N-GROUPCOUNT-01,N-1-1,數概念,30以內的數,2、5、10個一數,基礎程序,用分組點數提升計數效率；第二層：依年級適切策略完成點數、加減、比較、讀表等,一步至兩步標準題,漏數、重複數、符號或步驟錯誤,2,G1適齡,MathAI原創語義分類
G01-N-GROUPCOUNT-01-V1,G01-N-GROUPCOUNT-01,N-1-1,數概念,30以內的數,2、5、10個一數,表徵連結,用分組點數提升計數效率；第二層：在實物、圖像、數字、算式、語句間轉換,看圖列式、依數作圖、圖文配對,只能辨識單一表徵，無法互相轉換,2,G1適齡,MathAI原創語義分類
G01-N-GROUPCOUNT-01-A1,G01-N-GROUPCOUNT-01,N-1-1,數概念,30以內的數,2、5、10個一數,生活情境,用分組點數提升計數效率；第二層：在生活敘述中辨認數量或空間關係,購物、時間、長度、分類、加減故事題,抓錯對象或將關係詞直接機械套運算,3,G1適齡,MathAI原創語義分類
G01-N-100-01-C1,G01-N-100-01,N-1-1,數概念,100以內的數,100以內聽讀寫做,概念辨識,理解十進位分組與兩位數表示；第二層：辨認數量、符號、形狀、時間或關係,直接指認、配對、選擇,將外觀或位置誤當數學意義,1,G1適齡,MathAI原創語義分類
G01-N-100-01-M1,G01-N-100-01,N-1-1,數概念,100以內的數,100以內聽讀寫做,操作建構,理解十進位分組與兩位數表示；第二層：透過具體物、圖卡、積木、鐘面或錢幣操作建立概念,拖拉、圈選、排列、實物操作,只猜答案，未建立一一對應或操作關係,1,G1適齡,MathAI原創語義分類
G01-N-100-01-P1,G01-N-100-01,N-1-1,數概念,100以內的數,100以內聽讀寫做,基礎程序,理解十進位分組與兩位數表示；第二層：依年級適切策略完成點數、加減、比較、讀表等,一步至兩步標準題,漏數、重複數、符號或步驟錯誤,2,G1適齡,MathAI原創語義分類
G01-N-100-01-V1,G01-N-100-01,N-1-1,數概念,100以內的數,100以內聽讀寫做,表徵連結,理解十進位分組與兩位數表示；第二層：在實物、圖像、數字、算式、語句間轉換,看圖列式、依數作圖、圖文配對,只能辨識單一表徵，無法互相轉換,2,G1適齡,MathAI原創語義分類
G01-N-100-01-A1,G01-N-100-01,N-1-1,數概念,100以內的數,100以內聽讀寫做,生活情境,理解十進位分組與兩位數表示；第二層：在生活敘述中辨認數量或空間關係,購物、時間、長度、分類、加減故事題,抓錯對象或將關係詞直接機械套運算,3,G1適齡,MathAI原創語義分類
G01-N-PLACE-01-C1,G01-N-PLACE-01,N-1-1,數概念,100以內的數,個位與十位,概念辨識,理解兩位數中十位與個位的數量意義；第二層：辨認數量、符號、形狀、時間或關係,直接指認、配對、選擇,將外觀或位置誤當數學意義,1,G1適齡,MathAI原創語義分類
G01-N-PLACE-01-M1,G01-N-PLACE-01,N-1-1,數概念,100以內的數,個位與十位,操作建構,理解兩位數中十位與個位的數量意義；第二層：透過具體物、圖卡、積木、鐘面或錢幣操作建立概念,拖拉、圈選、排列、實物操作,只猜答案，未建立一一對應或操作關係,1,G1適齡,MathAI原創語義分類
G01-N-PLACE-01-P1,G01-N-PLACE-01,N-1-1,數概念,100以內的數,個位與十位,基礎程序,理解兩位數中十位與個位的數量意義；第二層：依年級適切策略完成點數、加減、比較、讀表等,一步至兩步標準題,漏數、重複數、符號或步驟錯誤,2,G1適齡,MathAI原創語義分類
G01-N-PLACE-01-V1,G01-N-PLACE-01,N-1-1,數概念,100以內的數,個位與十位,表徵連結,理解兩位數中十位與個位的數量意義；第二層：在實物、圖像、數字、算式、語句間轉換,看圖列式、依數作圖、圖文配對,只能辨識單一表徵，無法互相轉換,2,G1適齡,MathAI原創語義分類
G01-N-PLACE-01-A1,G01-N-PLACE-01,N-1-1,數概念,100以內的數,個位與十位,生活情境,理解兩位數中十位與個位的數量意義；第二層：在生活敘述中辨認數量或空間關係,購物、時間、長度、分類、加減故事題,抓錯對象或將關係詞直接機械套運算,3,G1適齡,MathAI原創語義分類
G01-N-100ORDER-01-C1,G01-N-100ORDER-01,N-1-1,數概念,100以內的數,100以內數序比較,概念辨識,數序、缺數、大小比較與簡單數線；第二層：辨認數量、符號、形狀、時間或關係,直接指認、配對、選擇,將外觀或位置誤當數學意義,1,G1適齡,MathAI原創語義分類
G01-N-100ORDER-01-M1,G01-N-100ORDER-01,N-1-1,數概念,100以內的數,100以內數序比較,操作建構,數序、缺數、大小比較與簡單數線；第二層：透過具體物、圖卡、積木、鐘面或錢幣操作建立概念,拖拉、圈選、排列、實物操作,只猜答案，未建立一一對應或操作關係,1,G1適齡,MathAI原創語義分類
G01-N-100ORDER-01-P1,G01-N-100ORDER-01,N-1-1,數概念,100以內的數,100以內數序比較,基礎程序,數序、缺數、大小比較與簡單數線；第二層：依年級適切策略完成點數、加減、比較、讀表等,一步至兩步標準題,漏數、重複數、符號或步驟錯誤,2,G1適齡,MathAI原創語義分類
G01-N-100ORDER-01-V1,G01-N-100ORDER-01,N-1-1,數概念,100以內的數,100以內數序比較,表徵連結,數序、缺數、大小比較與簡單數線；第二層：在實物、圖像、數字、算式、語句間轉換,看圖列式、依數作圖、圖文配對,只能辨識單一表徵，無法互相轉換,2,G1適齡,MathAI原創語義分類
G01-N-100ORDER-01-A1,G01-N-100ORDER-01,N-1-1,數概念,100以內的數,100以內數序比較,生活情境,數序、缺數、大小比較與簡單數線；第二層：在生活敘述中辨認數量或空間關係,購物、時間、長度、分類、加減故事題,抓錯對象或將關係詞直接機械套運算,3,G1適齡,MathAI原創語義分類
G01-N-ADD-MEAN-01-C1,G01-N-ADD-MEAN-01,N-1-2 / R-1-1,加法,10以內加法,添加型加法,概念辨識,由增加情境建立加法意義與算式；第二層：辨認數量、符號、形狀、時間或關係,直接指認、配對、選擇,將外觀或位置誤當數學意義,1,G1適齡,MathAI原創語義分類
G01-N-ADD-MEAN-01-M1,G01-N-ADD-MEAN-01,N-1-2 / R-1-1,加法,10以內加法,添加型加法,操作建構,由增加情境建立加法意義與算式；第二層：透過具體物、圖卡、積木、鐘面或錢幣操作建立概念,拖拉、圈選、排列、實物操作,只猜答案，未建立一一對應或操作關係,1,G1適齡,MathAI原創語義分類
G01-N-ADD-MEAN-01-P1,G01-N-ADD-MEAN-01,N-1-2 / R-1-1,加法,10以內加法,添加型加法,基礎程序,由增加情境建立加法意義與算式；第二層：依年級適切策略完成點數、加減、比較、讀表等,一步至兩步標準題,漏數、重複數、符號或步驟錯誤,2,G1適齡,MathAI原創語義分類
G01-N-ADD-MEAN-01-V1,G01-N-ADD-MEAN-01,N-1-2 / R-1-1,加法,10以內加法,添加型加法,表徵連結,由增加情境建立加法意義與算式；第二層：在實物、圖像、數字、算式、語句間轉換,看圖列式、依數作圖、圖文配對,只能辨識單一表徵，無法互相轉換,2,G1適齡,MathAI原創語義分類
G01-N-ADD-JOIN-01-C1,G01-N-ADD-JOIN-01,N-1-2 / R-1-1,加法,10以內加法,併加型加法,概念辨識,由兩群合併建立加法意義；第二層：辨認數量、符號、形狀、時間或關係,直接指認、配對、選擇,將外觀或位置誤當數學意義,1,G1適齡,MathAI原創語義分類
G01-N-ADD-JOIN-01-M1,G01-N-ADD-JOIN-01,N-1-2 / R-1-1,加法,10以內加法,併加型加法,操作建構,由兩群合併建立加法意義；第二層：透過具體物、圖卡、積木、鐘面或錢幣操作建立概念,拖拉、圈選、排列、實物操作,只猜答案，未建立一一對應或操作關係,1,G1適齡,MathAI原創語義分類
G01-N-ADD-JOIN-01-P1,G01-N-ADD-JOIN-01,N-1-2 / R-1-1,加法,10以內加法,併加型加法,基礎程序,由兩群合併建立加法意義；第二層：依年級適切策略完成點數、加減、比較、讀表等,一步至兩步標準題,漏數、重複數、符號或步驟錯誤,2,G1適齡,MathAI原創語義分類
G01-N-ADD-JOIN-01-V1,G01-N-ADD-JOIN-01,N-1-2 / R-1-1,加法,10以內加法,併加型加法,表徵連結,由兩群合併建立加法意義；第二層：在實物、圖像、數字、算式、語句間轉換,看圖列式、依數作圖、圖文配對,只能辨識單一表徵，無法互相轉換,2,G1適齡,MathAI原創語義分類
G01-N-ADD0-01-C1,G01-N-ADD0-01,N-1-2,加法,10以內加法,含0的加法,概念辨識,理解加0或0加某數結果不變；第二層：辨認數量、符號、形狀、時間或關係,直接指認、配對、選擇,將外觀或位置誤當數學意義,1,G1適齡,MathAI原創語義分類
G01-N-ADD0-01-M1,G01-N-ADD0-01,N-1-2,加法,10以內加法,含0的加法,操作建構,理解加0或0加某數結果不變；第二層：透過具體物、圖卡、積木、鐘面或錢幣操作建立概念,拖拉、圈選、排列、實物操作,只猜答案，未建立一一對應或操作關係,1,G1適齡,MathAI原創語義分類
G01-N-ADD0-01-P1,G01-N-ADD0-01,N-1-2,加法,10以內加法,含0的加法,基礎程序,理解加0或0加某數結果不變；第二層：依年級適切策略完成點數、加減、比較、讀表等,一步至兩步標準題,漏數、重複數、符號或步驟錯誤,2,G1適齡,MathAI原創語義分類
G01-N-ADD0-01-V1,G01-N-ADD0-01,N-1-2,加法,10以內加法,含0的加法,表徵連結,理解加0或0加某數結果不變；第二層：在實物、圖像、數字、算式、語句間轉換,看圖列式、依數作圖、圖文配對,只能辨識單一表徵，無法互相轉換,2,G1適齡,MathAI原創語義分類
G01-N-ADD-FLUENCY-01-C1,G01-N-ADD-FLUENCY-01,N-1-3,加法,基本加法,10以內加法熟練,概念辨識,透過操作與策略熟練基本加法事實；第二層：辨認數量、符號、形狀、時間或關係,直接指認、配對、選擇,將外觀或位置誤當數學意義,1,G1適齡,MathAI原創語義分類
G01-N-ADD-FLUENCY-01-M1,G01-N-ADD-FLUENCY-01,N-1-3,加法,基本加法,10以內加法熟練,操作建構,透過操作與策略熟練基本加法事實；第二層：透過具體物、圖卡、積木、鐘面或錢幣操作建立概念,拖拉、圈選、排列、實物操作,只猜答案，未建立一一對應或操作關係,1,G1適齡,MathAI原創語義分類
G01-N-ADD-FLUENCY-01-P1,G01-N-ADD-FLUENCY-01,N-1-3,加法,基本加法,10以內加法熟練,基礎程序,透過操作與策略熟練基本加法事實；第二層：依年級適切策略完成點數、加減、比較、讀表等,一步至兩步標準題,漏數、重複數、符號或步驟錯誤,2,G1適齡,MathAI原創語義分類
G01-N-ADD-FLUENCY-01-V1,G01-N-ADD-FLUENCY-01,N-1-3,加法,基本加法,10以內加法熟練,表徵連結,透過操作與策略熟練基本加法事實；第二層：在實物、圖像、數字、算式、語句間轉換,看圖列式、依數作圖、圖文配對,只能辨識單一表徵，無法互相轉換,2,G1適齡,MathAI原創語義分類
G01-N-ADD-FLUENCY-01-A1,G01-N-ADD-FLUENCY-01,N-1-3,加法,基本加法,10以內加法熟練,生活情境,透過操作與策略熟練基本加法事實；第二層：在生活敘述中辨認數量或空間關係,購物、時間、長度、分類、加減故事題,抓錯對象或將關係詞直接機械套運算,3,G1適齡,MathAI原創語義分類
G01-R-COMMUTE-01-C1,G01-R-COMMUTE-01,R-1-2,加法,加法關係,交換相加順序,概念辨識,理解兩數交換相加位置後和不變；第二層：辨認數量、符號、形狀、時間或關係,直接指認、配對、選擇,將外觀或位置誤當數學意義,1,G1適齡,MathAI原創語義分類
G01-R-COMMUTE-01-M1,G01-R-COMMUTE-01,R-1-2,加法,加法關係,交換相加順序,操作建構,理解兩數交換相加位置後和不變；第二層：透過具體物、圖卡、積木、鐘面或錢幣操作建立概念,拖拉、圈選、排列、實物操作,只猜答案，未建立一一對應或操作關係,1,G1適齡,MathAI原創語義分類
G01-R-COMMUTE-01-P1,G01-R-COMMUTE-01,R-1-2,加法,加法關係,交換相加順序,基礎程序,理解兩數交換相加位置後和不變；第二層：依年級適切策略完成點數、加減、比較、讀表等,一步至兩步標準題,漏數、重複數、符號或步驟錯誤,2,G1適齡,MathAI原創語義分類
G01-R-COMMUTE-01-V1,G01-R-COMMUTE-01,R-1-2,加法,加法關係,交換相加順序,表徵連結,理解兩數交換相加位置後和不變；第二層：在實物、圖像、數字、算式、語句間轉換,看圖列式、依數作圖、圖文配對,只能辨識單一表徵，無法互相轉換,2,G1適齡,MathAI原創語義分類
G01-R-COMMUTE-01-A1,G01-R-COMMUTE-01,R-1-2,加法,加法關係,交換相加順序,生活情境,理解兩數交換相加位置後和不變；第二層：在生活敘述中辨認數量或空間關係,購物、時間、長度、分類、加減故事題,抓錯對象或將關係詞直接機械套運算,3,G1適齡,MathAI原創語義分類
G01-N-SUB-TAKE-01-C1,G01-N-SUB-TAKE-01,N-1-2 / R-1-1,減法,10以內減法,拿走型減法,概念辨識,由拿走情境建立減法與算式；第二層：辨認數量、符號、形狀、時間或關係,直接指認、配對、選擇,將外觀或位置誤當數學意義,1,G1適齡,MathAI原創語義分類
G01-N-SUB-TAKE-01-M1,G01-N-SUB-TAKE-01,N-1-2 / R-1-1,減法,10以內減法,拿走型減法,操作建構,由拿走情境建立減法與算式；第二層：透過具體物、圖卡、積木、鐘面或錢幣操作建立概念,拖拉、圈選、排列、實物操作,只猜答案，未建立一一對應或操作關係,1,G1適齡,MathAI原創語義分類
G01-N-SUB-TAKE-01-P1,G01-N-SUB-TAKE-01,N-1-2 / R-1-1,減法,10以內減法,拿走型減法,基礎程序,由拿走情境建立減法與算式；第二層：依年級適切策略完成點數、加減、比較、讀表等,一步至兩步標準題,漏數、重複數、符號或步驟錯誤,2,G1適齡,MathAI原創語義分類
G01-N-SUB-TAKE-01-V1,G01-N-SUB-TAKE-01,N-1-2 / R-1-1,減法,10以內減法,拿走型減法,表徵連結,由拿走情境建立減法與算式；第二層：在實物、圖像、數字、算式、語句間轉換,看圖列式、依數作圖、圖文配對,只能辨識單一表徵，無法互相轉換,2,G1適齡,MathAI原創語義分類
G01-N-SUB-PART-01-C1,G01-N-SUB-PART-01,N-1-2 / R-1-1,減法,10以內減法,分解型減法,概念辨識,由總量分成已知與未知部分理解減法；第二層：辨認數量、符號、形狀、時間或關係,直接指認、配對、選擇,將外觀或位置誤當數學意義,1,G1適齡,MathAI原創語義分類
G01-N-SUB-PART-01-M1,G01-N-SUB-PART-01,N-1-2 / R-1-1,減法,10以內減法,分解型減法,操作建構,由總量分成已知與未知部分理解減法；第二層：透過具體物、圖卡、積木、鐘面或錢幣操作建立概念,拖拉、圈選、排列、實物操作,只猜答案，未建立一一對應或操作關係,1,G1適齡,MathAI原創語義分類
G01-N-SUB-PART-01-P1,G01-N-SUB-PART-01,N-1-2 / R-1-1,減法,10以內減法,分解型減法,基礎程序,由總量分成已知與未知部分理解減法；第二層：依年級適切策略完成點數、加減、比較、讀表等,一步至兩步標準題,漏數、重複數、符號或步驟錯誤,2,G1適齡,MathAI原創語義分類
G01-N-SUB-PART-01-V1,G01-N-SUB-PART-01,N-1-2 / R-1-1,減法,10以內減法,分解型減法,表徵連結,由總量分成已知與未知部分理解減法；第二層：在實物、圖像、數字、算式、語句間轉換,看圖列式、依數作圖、圖文配對,只能辨識單一表徵，無法互相轉換,2,G1適齡,MathAI原創語義分類
G01-N-SUB-PART-01-A1,G01-N-SUB-PART-01,N-1-2 / R-1-1,減法,10以內減法,分解型減法,生活情境,由總量分成已知與未知部分理解減法；第二層：在生活敘述中辨認數量或空間關係,購物、時間、長度、分類、加減故事題,抓錯對象或將關係詞直接機械套運算,3,G1適齡,MathAI原創語義分類
G01-N-SUB-CMP-01-C1,G01-N-SUB-CMP-01,N-1-2,減法,10以內減法,比較型減法,概念辨識,以一一對應理解相差多少；第二層：辨認數量、符號、形狀、時間或關係,直接指認、配對、選擇,將外觀或位置誤當數學意義,1,G1適齡,MathAI原創語義分類
G01-N-SUB-CMP-01-M1,G01-N-SUB-CMP-01,N-1-2,減法,10以內減法,比較型減法,操作建構,以一一對應理解相差多少；第二層：透過具體物、圖卡、積木、鐘面或錢幣操作建立概念,拖拉、圈選、排列、實物操作,只猜答案，未建立一一對應或操作關係,1,G1適齡,MathAI原創語義分類
G01-N-SUB-CMP-01-P1,G01-N-SUB-CMP-01,N-1-2,減法,10以內減法,比較型減法,基礎程序,以一一對應理解相差多少；第二層：依年級適切策略完成點數、加減、比較、讀表等,一步至兩步標準題,漏數、重複數、符號或步驟錯誤,2,G1適齡,MathAI原創語義分類
G01-N-SUB-CMP-01-V1,G01-N-SUB-CMP-01,N-1-2,減法,10以內減法,比較型減法,表徵連結,以一一對應理解相差多少；第二層：在實物、圖像、數字、算式、語句間轉換,看圖列式、依數作圖、圖文配對,只能辨識單一表徵，無法互相轉換,2,G1適齡,MathAI原創語義分類
